LPS,MechanicalStiffness,MechanicalStretch,BioelectricDepolarization,Caerulein,TGFbeta,Factin,Piezo1,CaMKII,PKD,ARID1A,mTORC1,Autophagy,SLC5A8,Butyrate,NFkB,PU1,YAP_TAZ,TEAD,Smad3,MyoD,Oct4,AP1,MEF2,Sox9,HDAC4,HDAC5,HDAC1_3,SWI_SNF,LatentEnhancer,H3K4me1,H3K27ac,inhba_RRE,Paligenosis,Metaplasia,Blastema,InnateMemory,Fibrosis,Hypertrophy,Regeneration,Pluripotency,MyogenicDiff,ADM,label,dataset,pathway,assay
0.0,0.0,0.0,0.0,1.0,0.0,0.5175488650363121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4279656057379098,0.0,0.5150329550796225,0.0,0.0,0.5605069900332369,0.3156574767212183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.5169758796952825,0.0,0.0866628795886867,0.0,0.0721079012970696,0.0,0.0902979247571362,0.0,0.0,0.0,0.0,0.0871386529412596,0.274174515119095,0.0881807574489233,0.0,0.0,0.5363057473472594,0.0,0.4765856828059669,0.0855048461101643,0.1416739970859964,0.2179462592332619,0.0736614812241998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.5598817225514781,0.0,0.2032631506971035,0.0,0.1691252272871796,0.0,0.0,0.0,0.0,0.1716718795687898,0.0,0.0,0.0,0.0,0.0,0.0,0.6082631056898218,0.0,0.5356007037882927,0.0,0.0,0.3368450788248082,0.2883969606797919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.3392371157193135,0.0,0.1451010758277684,0.0,0.2811139419384423,0.0,0.151187291369277,0.0,0.0,0.1225493864941919,0.0,0.0,0.1242712788561421,0.0,0.0,0.0,0.4030987084338494,0.0,0.4831178287969258,0.0,0.1298029674482326,0.0,0.2871706010503579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.27992992193031,0.0,0.2555419244311042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256944832327617,0.2188579345070273,0.0,0.0,0.0,0.1247890017790008,0.0,0.5529477783133198,0.0,0.0,0.253693313542606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.1958857965382374,0.0,0.0,0.0,0.358702095184417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3692192267475155,0.0,0.0,0.0,0.2105224050808065,0.0,0.2789668828395883,0.0,0.3856542856233804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.4633369063439141,0.0,0.0,0.0,0.2187452241057069,0.0,0.0,0.0,0.0,0.2220390439160076,0.0,0.0,0.3621519907419653,0.0,0.0,0.350724414162443,0.4818436538262069,0.0,0.5619269564486791,0.0,0.2351813225195722,0.2609971106300902,0.2234581360503516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.6207090730948395,0.0,0.664476770066114,0.0,0.3766099635018787,0.0,0.0,0.0,0.0,0.382280877523479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6420686345514599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.8218201659967407,0.0,0.0,0.0,0.0,0.6102200574199466,0.0,0.0,0.0,0.0,0.0,0.0,0.4972243460007354,0.0,0.0,0.0,0.0,0.0,0.3756822934105542,0.0,0.0,0.0,0.4934686670638629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.5769863386692342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1989104078848706,0.3703633682041892,0.0,0.0,0.0,0.6423369607364185,0.0,0.2144657924089276,0.0,0.0,0.3290306950818391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
