LPS,MechanicalStiffness,MechanicalStretch,BioelectricDepolarization,Caerulein,TGFbeta,Factin,Piezo1,CaMKII,PKD,ARID1A,mTORC1,Autophagy,SLC5A8,Butyrate,NFkB,PU1,YAP_TAZ,TEAD,Smad3,MyoD,Oct4,AP1,MEF2,Sox9,HDAC4,HDAC5,HDAC1_3,SWI_SNF,LatentEnhancer,H3K4me1,H3K27ac,inhba_RRE,Paligenosis,Metaplasia,Blastema,InnateMemory,Fibrosis,Hypertrophy,Regeneration,Pluripotency,MyogenicDiff,ADM,label,dataset,pathway,assay
0.0,0.0,0.0,0.0,1.0,0.0,0.6309996549568591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4167129514996932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.6522659513209192,0.0,0.0,0.5131655744945174,0.0,0.2854751519611078,0.0,0.0,0.0,0.3671128483362067,0.0,0.0,0.2326131270307251,0.0,0.0,0.0,0.5211605012006159,0.0,0.6707417037932979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.3782531524232788,0.0,0.0,0.0,0.2667498699239576,0.0,0.0,0.0,0.0,0.0,0.0,0.1914352097143486,0.0,0.0,0.0,0.0,0.0,0.0,0.1232005277669174,0.0,0.0,0.0,0.2724970520777017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.6639785393486739,0.0,0.5712602820523554,0.0,0.4753174626630428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3696600401794695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.8369399223573839,0.0,0.1625450122703393,0.0,0.0,0.0,0.0,0.0,0.0,0.2357949572056594,0.0,0.0,0.0,0.1653919460046903,0.0,0.0,0.5847954018014315,0.0,0.0,0.0,0.0,0.367542882307122,0.1381595721982213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.4380953451902621,0.0,0.0,0.0,0.5945692438466011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3489529302506866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.4883258146310489,0.1677159550425191,0.1906203440611072,0.0,0.3495081995538601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359755766452514,0.0,0.0,0.0,0.714555654761733,0.0,0.6572539550688272,0.0,0.0,0.0,0.272783551329618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.5016636253971942,0.0,0.0,0.0,0.1685133664833447,0.2128721483006144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3441621655415808,0.0,0.0,0.6427638891151588,0.0,0.4538143484495887,0.1998215065129025,0.1811751390404158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.4587355109909334,0.0,0.0,0.0,0.1943806791823271,0.097937655905807,0.0970867874422739,0.0,0.0,0.1973076227736581,0.0,0.0936899923101007,0.1449832396100691,0.1722496602967471,0.0,0.0,0.4035655368535862,0.0,0.3906717352415106,0.1670226149365118,0.0833545795806476,0.0925043885086769,0.2876943647346462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.3553881853242646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3819428301283859,0.0,0.5061190551331033,0.0,0.6996779713094968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.5180997209850157,0.053944070416883,0.0613110258968263,0.0,0.2023653040976175,0.0644425639938473,0.0638826961380726,0.0,0.0,0.0,0.0,0.0,0.2664208661429695,0.0,0.0,0.0,0.4594411599904492,0.0,0.2390522161312824,0.113215583895655,0.05484696135644,0.0,0.1377877145925619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.5980642677296542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9079662699794514,0.0,0.0,0.4357557788933103,0.0,0.5774275249731436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.4911615131179322,0.0,0.4665183911506304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2278153163041086,0.0,0.5319767439414224,0.0,0.0,0.4631435594885238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.5664179645715485,0.0,0.0,0.0,0.1314871490779615,0.0,0.0,0.0,0.0,0.0,0.0,0.1588953893213056,0.1353423472055295,0.1607956436386444,0.0,0.2108194751167358,0.3144757346085475,0.0,0.671652203247852,0.0,0.0,0.1568846411830784,0.2314812232792018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.4989913113419709,0.1087162828095472,0.3301027584697893,0.0,0.1820097398572479,0.0,0.0,0.0,0.0,0.0560327182648423,0.0,0.0667081519092638,0.2536675243820367,0.0,0.0,0.0885071469448407,0.4750142310005869,0.0,0.5633329851210513,0.0654574069114892,0.0,0.2573875874962478,0.1859311780533128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.5839513342768674,0.0,0.3890478747638121,0.0,0.1983269787756909,0.2505337761567086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1163981842447915,0.0,0.154241248642841,0.0,0.0,0.0,0.2025999753224204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.584115517793449,0.0,0.17852075368191,0.0,0.2522005943701846,0.0,0.0,0.0,0.0,0.1507749595610651,0.0,0.0,0.0,0.1816474983838238,0.0,0.0,0.5639448752777213,0.0,0.3509173288694984,0.0,0.0,0.0,0.1517385899001062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
0.0,0.0,0.0,0.0,1.0,0.0,0.6393640158649881,0.0,0.0,0.0,0.2483441465863978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3037000739180432,0.0,0.0,0.2891297583660266,0.0,0.4934945897327752,0.2944840669921565,0.0,0.296313233653152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADM,gse172380_adm,ADM_pancreas,scRNA
